"user_id","num_clicks","num_sessions","avg_session_duration","user_category","current_age","avg_flight_duration_hrs","travel_perk","age_group","gender","married","has_children","home_country","home_airport","home_airport_lat","home_airport_lon","sign_up_date","num_trips","num_flights","money_spent_hotel","flights_from_home_airport","total_seats","total_flight_cost","unique_destinations","total_trips_overall","times_of_group_bookings","total_revenue_generated_married","more_than_one_international_trip"
"531994","124","8","115.88","Solo","43","108.00","Food vouchers","36-45","F","true","false","canada","YYC","51.114","-114.02","2023-01-15","2","4","303","2","2","1185.97","2","2","0","1488.97","Yes"
"532361","114","8","105.38","Solo","45","56.00","Food vouchers","36-45","F","false","false","canada","YUL","45.468","-73.741","2023-01-15","4","6","1218","3","3","279.6300","3","4","0","0","Yes"
"532835","79","8","74.75","Standard Travellers","43","24.00","10% off on taxi services","36-45","M","false","true","canada","YVR","49.195","-123.182","2023-01-15","2","2","273","1","1","630.46","1","2","0","0","Yes"
"534474","137","9","113.89","Solo","44","246.00","Food vouchers","36-45","M","false","false","usa","SCK","37.894","-121.239","2023-01-16","4","8","5262","4","4","2210.17","4","4","0","0","Yes"
"534688","127","8","118.50","Solo","37","102.00","Food vouchers","36-45","F","false","true","usa","LOU","38.228","-85.664","2023-01-16","5","8","3558.2","4","5","748.52","4","5","1","0","Yes"
"534782","98","8","89.63","Solo","26","84.00","Food vouchers","26-35","F","false","false","usa","MCI","39.297","-94.714","2023-01-16","4","4","6410","2","2","612.21","2","4","0","0","Yes"
"534840","160","9","132.67","Solo","46","60.00","Food vouchers","46-60","F","false","false","usa","IND","39.717","-86.294","2023-01-16","4","8","1851.4","4","5","1563.098","4","4","1","0","Yes"
"535473","103","8","95.75","Business","60","312.00","Access to Business Lounges","46-60","F","true","false","usa","MDW","41.786","-87.752","2023-01-17","1","2","0","1","2","8665.92","1","1","1","8665.92","Yes"
"535595","121","8","112.75","Solo","53","276.00","Food vouchers","46-60","F","true","true","usa","ATL","33.64","-84.427","2023-01-17","2","4","1956","2","6","56986.83","2","2","1","58942.83","Yes"
"535610","111","8","103.13","Solo","37","60.00","Food vouchers","36-45","F","true","false","usa","MCI","39.297","-94.714","2023-01-17","3","4","508.10","2","2","464.97","2","3","0","973.07","Yes"
"535795","166","8","153.88","Solo","54","86.40","Food vouchers","46-60","F","true","true","usa","DAL","32.847","-96.852","2023-01-17","5","10","2270.8","5","5","1698.3550","5","5","0","3969.16","Yes"
"536034","133","8","125.50","Solo","55","72.00","Food vouchers","46-60","F","true","true","canada","YAW","44.64","-63.499","2023-01-17","2","2","2349","1","1","649.73","1","2","0","2998.73","Yes"
"536467","107","8","99.00","Solo","35","120.00","Food vouchers","26-35","F","true","false","usa","UGN","42.422","-87.868","2023-01-17","2","4","1338","2","2","583.28","2","2","0","1921.28","Yes"
"536622","127","8","118.25","Solo","49","90.00","Food vouchers","46-60","F","false","false","usa","ORD","41.979","-87.904","2023-01-17","4","8","1013","4","4","1107.92","4","4","0","0","Yes"
"537227","82","8","75.38","Solo","31","0","Food vouchers","26-35","F","false","true","usa","MXF","32.379","-86.362","2023-01-18","1","1","131","1","1","85.23","1","1","0","0","Yes"
"537580","134","8","124.88","Solo","17","84.00","Food vouchers","Under 18","F","false","false","usa","PDX","45.589","-122.597","2023-01-18","4","4","5628.6","2","2","424.32","2","4","0","0","Yes"
"537688","108","8","100.25","Solo","60","48.00","Food vouchers","46-60","F","false","false","usa","ROC","43.119","-77.672","2023-01-18","1","2","197","1","1","361.49","1","1","0","0","Yes"
"538270","108","9","89.44","Solo","34","60.00","Food vouchers","26-35","F","false","false","usa","FTW","32.82","-97.362","2023-01-18","2","4","289","2","2","444.84","2","2","0","0","Yes"
"538350","310","8","1071.00","Solo","36","112.00","Food vouchers","36-45","F","false","true","usa","LNK","40.851","-96.759","2023-01-18","1","2","528","3","1","154.16","1","1","0","0","Yes"
"539209","124","8","115.13","Solo","49","78.00","Food vouchers","46-60","M","true","false","usa","IAH","29.98","-95.34","2023-01-19","4","8","1572.70","4","5","2273.6405","4","4","1","3846.34","Yes"
"539337","77","8","71.88","Solo","28","72.00","Food vouchers","26-35","F","false","true","usa","LAX","33.942","-118.408","2023-01-19","3","6","3015","3","3","1022.44","2","3","0","0","Yes"
"539338","127","8","117.38","Solo","38","80.00","Food vouchers","36-45","F","false","false","usa","LGA","40.777","-73.872","2023-01-19","3","6","687","3","3","1477.63","3","3","0","0","Yes"
"539460","133","8","123.50","Solo","48","40.00","Food vouchers","46-60","M","false","false","canada","YTZ","43.627","-79.396","2023-01-19","3","6","263","3","3","919.68","3","3","0","0","Yes"
"539866","138","8","126.63","Standard Travellers","23","0","10% off on taxi services","18-25","F","true","false","usa","MDW","41.786","-87.752","2023-01-19","0","0","0","0","0","0","0","0","0","0","No"
"539883","135","9","112.11","Solo","47","66.00","Food vouchers","46-60","F","false","false","usa","JFK","40.64","-73.779","2023-01-19","5","8","1873","4","4","556.005","4","5","0","0","Yes"
"539912","137","9","113.56","Solo","56","110.40","Food vouchers","46-60","F","true","false","usa","FAT","36.776","-119.718","2023-01-19","5","10","2160","5","6","3881.97","5","5","1","6041.97","Yes"
"539953","103","8","94.88","Solo","36","108.00","Food vouchers","36-45","M","true","true","usa","LGA","40.777","-73.872","2023-01-19","2","4","920","2","2","593.39","2","2","0","1513.39","Yes"
"541034","50","8","47.38","Standard Travellers","18","0","10% off on taxi services","18-25","F","false","false","usa","SAT","29.534","-98.47","2023-01-19","1","0","1021.5","0","0","0","0","1","0","0","No"
"541040","348","9","863.26","Solo","28","72.00","Food vouchers","26-35","F","false","false","usa","LAX","33.942","-118.408","2023-01-19","2","2","1133.00","3","1","734.91","1","2","0","0","Yes"
"541084","131","9","109.00","Solo","52","96.00","Food vouchers","46-60","F","false","false","usa","MEM","35.042","-89.977","2023-01-19","5","4","5399.40","2","2","403.36","2","5","0","0","Yes"
"541672","140","9","116.22","Solo","44","90.00","Food vouchers","36-45","F","true","false","usa","AUS","30.194","-97.67","2023-01-20","4","8","2035","4","5","3177.70","4","4","1","5212.70","Yes"
"542012","139","8","130.38","Solo","46","96.00","Food vouchers","46-60","F","false","false","usa","BNA","36.124","-86.678","2023-01-20","3","6","1655","3","3","995.2195","3","3","0","0","Yes"
"542254","98","8","91.50","Solo","44","108.00","Food vouchers","36-45","F","true","false","usa","MXF","32.379","-86.362","2023-01-20","2","4","486","2","2","997.22","2","2","0","1483.22","Yes"
"542358","132","8","123.00","Solo","38","144.00","Food vouchers","36-45","M","true","false","usa","CMH","39.998","-82.892","2023-01-20","3","4","4335","2","2","738.79","2","3","0","5073.79","Yes"
"542471","151","8","140.88","Solo","41","186.00","Food vouchers","36-45","F","true","true","usa","SFO","37.619","-122.375","2023-01-20","4","8","3440.95","4","4","1982.14","4","4","0","5423.09","Yes"
"543900","76","8","70.88","Solo","39","180.00","Food vouchers","36-45","F","false","false","usa","COS","38.806","-104.7","2023-01-21","2","4","2878.2","2","2","901.45","2","2","0","0","Yes"
"544425","90","8","83.50","Standard Travellers","34","0","10% off on taxi services","26-35","F","true","true","usa","INT","36.134","-80.222","2023-01-21","0","0","0","0","0","0","0","0","0","0","No"
"544549","179","8","168.38","Solo","40","90.00","Food vouchers","36-45","F","false","false","usa","HOU","29.645","-95.279","2023-01-21","4","8","2610","4","4","1346.939","3","4","0","0","Yes"
"545070","164","9","134.33","Solo","34","168.00","Food vouchers","26-35","F","false","true","canada","YZD","43.742","-79.466","2023-01-22","3","2","3562","1","1","543.08","1","3","0","0","Yes"
"545089","168","8","556.53","Solo","17","0","Food vouchers","Under 18","F","false","false","usa","LOU","38.228","-85.664","2023-01-22","0","0","0","2","0","0","0","0","0","0","Yes"
"545115","168","8","156.13","Solo","43","72.00","Food vouchers","36-45","F","true","false","usa","NBG","29.825","-90.035","2023-01-22","1","2","762","1","1","651.6","1","1","0","1413.60","Yes"
"545446","111","8","102.63","Business","55","72.00","Access to Business Lounges","46-60","F","true","true","usa","LAX","33.942","-118.408","2023-01-22","3","3","1547","2","4","3984.36","2","3","1","5531.36","Yes"
"545634","121","8","113.38","Solo","45","144.00","Food vouchers","36-45","F","false","false","usa","PVD","41.724","-71.428","2023-01-22","3","6","2106","3","4","1245.5110","3","3","1","0","Yes"
"546127","117","9","96.44","Solo","55","120.00","Food vouchers","46-60","F","true","false","usa","LGA","40.777","-73.872","2023-01-22","4","8","1570","4","4","1563.07","4","4","0","3133.07","Yes"
"546509","118","8","110.38","Solo","48","96.00","Food vouchers","46-60","F","false","false","usa","YIP","42.238","-83.53","2023-01-22","3","6","853.6","3","3","1002.836","3","3","0","0","Yes"
"546671","89","8","81.88","Solo","40","96.00","Food vouchers","36-45","F","true","false","usa","SCK","37.894","-121.239","2023-01-22","1","2","396","1","1","468.48","1","1","0","864.48","Yes"
"546937","82","8","76.00","Standard Travellers","67","0","10% off on taxi services","60+","F","false","false","usa","UGN","42.422","-87.868","2023-01-23","0","0","0","0","0","0","0","0","0","0","No"
"547164","444","8","1124.88","Solo","30","0","Food vouchers","26-35","F","false","false","canada","YMX","45.68","-74.039","2023-01-23","1","1","3425","1","1","145.035","1","1","0","0","Yes"
"547594","331","8","1053.63","Solo","17","72.00","Food vouchers","Under 18","F","false","false","canada","YYC","51.114","-114.02","2023-01-23","0","0","0","2","0","0","0","0","0","0","Yes"
"547776","124","8","115.75","Solo","44","80.00","Food vouchers","36-45","F","false","false","usa","FTW","32.82","-97.362","2023-01-23","3","6","1794.35","3","4","1663.78","3","3","1","0","Yes"
"547836","140","8","129.38","Solo","48","48.00","Food vouchers","46-60","F","true","false","usa","LAX","33.942","-118.408","2023-01-23","3","4","2401","2","2","1399.09","2","3","0","3800.09","Yes"
"548307","104","8","96.88","Solo","51","156.00","Food vouchers","46-60","F","true","true","usa","DEN","39.858","-104.667","2023-01-23","2","4","770","2","2","741.20","2","2","0","1511.20","Yes"
"548434","106","9","88.00","Weekenders","43","72.00","Event vouchers","36-45","F","true","false","usa","IND","39.717","-86.294","2023-01-23","3","4","4719.6","2","4","2092.7125","2","3","1","6812.31","Yes"
"548967","156","9","129.11","Solo","39","126.00","Food vouchers","36-45","F","false","false","canada","YTZ","43.627","-79.396","2023-01-23","6","10","6223","6","7","1975.41","6","6","1","0","Yes"
"549141","97","8","88.88","Standard Travellers","28","0","10% off on taxi services","26-35","F","true","true","usa","SNA","33.676","-117.868","2023-01-24","2","0","11041.8","0","0","0","0","2","0","11041.80","No"
"549292","142","8","131.75","Solo","46","72.00","Food vouchers","46-60","F","false","true","canada","YED","53.667","-113.467","2023-01-24","3","6","3306","3","4","2466.99","3","3","1","0","Yes"
"549746","152","8","140.75","Solo","44","76.80","Food vouchers","36-45","F","false","false","canada","YHU","45.517","-73.417","2023-01-24","6","10","3319.60","5","6","2627.5245","5","6","1","0","Yes"
"549764","105","8","96.88","Solo","38","24.00","Food vouchers","36-45","F","false","false","usa","JFK","40.64","-73.779","2023-01-24","3","4","1650","2","2","356.6680","2","3","0","0","Yes"
"549992","113","8","105.13","Solo","34","24.00","Food vouchers","26-35","F","false","false","canada","YHZ","44.881","-63.509","2023-01-24","2","4","0","2","2","912.40","2","2","0","0","Yes"
"550068","151","8","141.88","Solo","39","108.00","Food vouchers","36-45","F","false","true","usa","MEM","35.042","-89.977","2023-01-24","4","4","6375.00","2","2","497.71","2","4","0","0","Yes"
"550221","120","9","99.22","Solo","38","56.00","Food vouchers","36-45","F","true","false","usa","AUS","30.194","-97.67","2023-01-24","3","6","1008","3","4","3042.0065","3","3","1","4050.01","Yes"
"550442","132","8","122.50","Solo","27","72.00","Food vouchers","26-35","F","false","false","usa","JFK","40.64","-73.779","2023-01-24","2","2","1052","1","1","402.35","1","2","0","0","Yes"
"550627","76","9","62.78","Standard Travellers","71","216.00","10% off on taxi services","60+","F","true","false","usa","PNE","40.082","-75.011","2023-01-24","1","2","0","1","2","10106.4","1","1","1","10106.40","Yes"
"551088","163","9","136.22","Solo","46","120.00","Food vouchers","46-60","F","false","false","usa","SJC","37.362","-121.929","2023-01-25","5","6","6836","3","5","7039.32","2","5","1","0","Yes"
"551210","111","8","103.50","Standard Travellers","17","0","10% off on taxi services","Under 18","F","false","true","usa","PHF","37.132","-76.493","2023-01-25","0","0","0","0","0","0","0","0","0","0","No"
"551685","103","8","96.88","Solo","66","96.00","Food vouchers","60+","M","true","false","usa","RND","29.529","-98.279","2023-01-25","1","2","675","1","1","295.01","1","1","0","970.01","Yes"
"552506","85","8","79.13","Business","50","24.00","Access to Business Lounges","46-60","F","true","false","canada","YAV","50.056","-97.032","2023-01-25","1","2","0","1","1","327.024","1","1","0","327.02","Yes"
"552944","122","8","113.88","Solo","52","88.00","Food vouchers","46-60","M","false","false","usa","ATL","33.64","-84.427","2023-01-26","3","6","3836.20","3","5","6087.28","3","3","1","0","Yes"
"553791","151","8","140.75","Solo","34","128.00","Food vouchers","26-35","F","false","true","usa","JFK","40.64","-73.779","2023-01-26","3","6","2076","3","3","1113.40","3","3","0","0","Yes"
"554269","127","10","94.60","Solo","48","88.00","Food vouchers","46-60","F","true","true","usa","SAN","32.733","-117.189","2023-01-26","3","6","533","3","3","1777.081","3","3","0","2310.08","Yes"
"554853","205","8","192.25","Solo","41","0","Food vouchers","36-45","F","false","false","usa","LGA","40.777","-73.872","2023-01-26","2","1","5865","1","1","49.31","1","2","0","0","Yes"
"554949","80","8","75.25","Standard Travellers","26","0","10% off on taxi services","26-35","F","false","true","usa","LGA","40.777","-73.872","2023-01-26","0","0","0","0","0","0","0","0","0","0","No"
"555310","250","8","371.65","Solo","39","104.00","Food vouchers","36-45","M","true","false","canada","YYZ","43.677","-79.631","2023-01-27","5","8","2508.25","6","4","930.29","4","5","0","4825.50","Yes"
"555712","81","8","76.13","Standard Travellers","70","0","10% off on taxi services","60+","F","true","false","usa","FAT","36.776","-119.718","2023-01-27","0","0","0","0","0","0","0","0","0","0","No"
"556347","186","8","175.75","Solo","41","66.00","Food vouchers","36-45","F","false","false","usa","LAX","33.942","-118.408","2023-01-27","4","8","951","4","4","1864.03","4","4","0","0","Yes"
"557055","149","8","139.50","Business","49","96.00","Access to Business Lounges","46-60","F","false","false","usa","TUL","36.198","-95.888","2023-01-27","2","4","1566","2","4","3128.10","2","2","2","0","Yes"
"557108","83","8","77.63","Solo","26","0","Food vouchers","26-35","M","false","false","usa","HOU","29.645","-95.279","2023-01-27","1","1","153","1","1","194.22","1","1","0","0","Yes"
"557794","108","8","100.25","Solo","46","114.00","Food vouchers","46-60","F","false","true","usa","JFK","40.64","-73.779","2023-01-28","4","8","2144","4","4","1572.8645","4","4","0","0","Yes"
"557932","131","8","121.38","Solo","30","114.00","Food vouchers","26-35","F","false","true","usa","LGA","40.777","-73.872","2023-01-28","4","8","1790.30","4","4","1244.1975","4","4","0","0","Yes"
